"Route ID","Route Code","Depot Id","Depot Name",Location,"Agent ID","Agent Code","Agent name","Region ID","Region Name","Sub Region ID","Sub Region Name",Country,"Regional Sales Manager ID","Regional Sales Manager Name","Regional Sales Manager Data","Area Sales Supervisor ID","Area Sales Supervisor Name","Area Sales Supervisor Data"
409,RT0396,96,"Masar Enterprises - Sheema",SHEEMA,34685,HC00000096,"Masar Enterprises - Sheema BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",285,"SW2 Wilberforce","285-SW2 Wilberforce"
336,RT0323,97,"Muvacy Investments Ltd - Kabale",KABALE,34686,HC00000097,"Muvacy Investments Ltd - Kabaale",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
410,RT0397,97,"Muvacy Investments Ltd - Kabale",KABALE,34686,HC00000097,"Muvacy Investments Ltd - Kabaale",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
411,RT0398,97,"Muvacy Investments Ltd - Kabale",KABALE,34686,HC00000097,"Muvacy Investments Ltd - Kabaale",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
698,RT0684,97,"Muvacy Investments Ltd - Kabale",KABALE,34686,HC00000097,"Muvacy Investments Ltd - Kabaale",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
337,RT0324,98,"Najuso Investments Ltd - Rukungiri",RUKUNGIRI,34687,HC00000098,"Najuso Investments Ltd - Rukungiri",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",285,"SW2 Wilberforce","285-SW2 Wilberforce"
412,RT0399,98,"Najuso Investments Ltd - Rukungiri",RUKUNGIRI,34687,HC00000098,"Najuso Investments Ltd - Rukungiri",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",285,"SW2 Wilberforce","285-SW2 Wilberforce"
413,RT0400,98,"Najuso Investments Ltd - Rukungiri",RUKUNGIRI,34687,HC00000098,"Najuso Investments Ltd - Rukungiri",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",285,"SW2 Wilberforce","285-SW2 Wilberforce"
414,RT0401,98,"Najuso Investments Ltd - Rukungiri",RUKUNGIRI,34687,HC00000098,"Najuso Investments Ltd - Rukungiri",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",285,"SW2 Wilberforce","285-SW2 Wilberforce"
339,RT0326,100,"Patrib Enterprises-Ntungamo",NTUNGAMO,34689,HC00000100,"Patrib Enterprises - Ntungamo BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
419,RT0406,100,"Patrib Enterprises-Ntungamo",NTUNGAMO,34689,HC00000100,"Patrib Enterprises - Ntungamo BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
420,RT0407,100,"Patrib Enterprises-Ntungamo",NTUNGAMO,34689,HC00000100,"Patrib Enterprises - Ntungamo BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
340,RT0327,101,"Patrib Enterprises-Rubaale",RUBAALE,34690,HC00000101,"Patrib Enterprises - Rubaale BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
421,RT0408,101,"Patrib Enterprises-Rubaale",RUBAALE,34690,HC00000101,"Patrib Enterprises - Rubaale BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
422,RT0409,101,"Patrib Enterprises-Rubaale",RUBAALE,34690,HC00000101,"Patrib Enterprises - Rubaale BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
423,RT0410,101,"Patrib Enterprises-Rubaale",RUBAALE,34690,HC00000101,"Patrib Enterprises - Rubaale BLOCKED",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
341,RT0328,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
424,RT0411,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
425,RT0412,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
426,RT0413,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
427,RT0414,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
936,RT0920,102,"Super Tea Pakers Limited - Fortportal",FORTPORTAL,34691,HC00000102,"Super Tea Pakers Ltd - Fortportal",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
342,RT0329,103,"Sweet Millers & Distributors ltd - Kiruhura",KIRUHURA,34692,HC00000103,"Sweet Millers & Distributors Ltd - Kiruh",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",," ","- "
428,RT0415,103,"Sweet Millers & Distributors ltd - Kiruhura",KIRUHURA,34692,HC00000103,"Sweet Millers & Distributors Ltd - Kiruh",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",," ","- "
429,RT0416,103,"Sweet Millers & Distributors ltd - Kiruhura",KIRUHURA,34692,HC00000103,"Sweet Millers & Distributors Ltd - Kiruh",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",," ","- "
430,RT0417,103,"Sweet Millers & Distributors ltd - Kiruhura",KIRUHURA,34692,HC00000103,"Sweet Millers & Distributors Ltd - Kiruh",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",," ","- "
343,RT0330,104,"Titis Patesserie-Mpondwe",MPONDWE,34693,HC00000104,"Titis Patesserie Ltd - Mpondwe",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
431,RT0418,104,"Titis Patesserie-Mpondwe",MPONDWE,34693,HC00000104,"Titis Patesserie Ltd - Mpondwe",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
344,RT0331,105,"Titis Patesserie-Kasese",KASESE,34694,HC00000105,"Titis Patesserie Ltd - Kasese",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
432,RT0419,105,"Titis Patesserie-Kasese",KASESE,34694,HC00000105,"Titis Patesserie Ltd - Kasese",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
433,RT0420,105,"Titis Patesserie-Kasese",KASESE,34694,HC00000105,"Titis Patesserie Ltd - Kasese",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
345,RT0332,106,"Twin Peaks - Masindi",MASINDI,34695,HC00000106,"Twin Peaks - Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
434,RT0421,106,"Twin Peaks - Masindi",MASINDI,34695,HC00000106,"Twin Peaks - Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
435,RT0422,106,"Twin Peaks - Masindi",MASINDI,34695,HC00000106,"Twin Peaks - Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
436,RT0423,106,"Twin Peaks - Masindi",MASINDI,34695,HC00000106,"Twin Peaks - Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
476,RT0462,106,"Twin Peaks - Masindi",MASINDI,34695,HC00000106,"Twin Peaks - Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
346,RT0333,107,"Zigoti Coffee Works Limeted - Katikara",KATIKARA,34696,HC00000107,"Zigoti Coffee Works Ltd - Katikara",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",205,"NW2 Matsiko","205-NW2 Matsiko"
437,RT0424,107,"Zigoti Coffee Works Limeted - Katikara",KATIKARA,34696,HC00000107,"Zigoti Coffee Works Ltd - Katikara",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",205,"NW2 Matsiko","205-NW2 Matsiko"
438,RT0425,107,"Zigoti Coffee Works Limeted - Katikara",KATIKARA,34696,HC00000107,"Zigoti Coffee Works Ltd - Katikara",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",205,"NW2 Matsiko","205-NW2 Matsiko"
347,RT0334,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
418,RT0405,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
507,RT0493,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
508,RT0494,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
860,RT0845,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
861,RT0846,108,"Oyoma General Stores Limited - Bulisa",BULISA,34697,HC00000108,"Oyoma General Stores Ltd - Bulisa",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
348,RT0335,109,"7 Pivots Logistics SMC ltd-Tororo",TORORO,34698,HC00000109,"7 Pivots Logistics SMC Ltd-Tororo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
454,RT0440,109,"7 Pivots Logistics SMC ltd-Tororo",TORORO,34698,HC00000109,"7 Pivots Logistics SMC Ltd-Tororo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
455,RT0441,109,"7 Pivots Logistics SMC ltd-Tororo",TORORO,34698,HC00000109,"7 Pivots Logistics SMC Ltd-Tororo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
751,RT0737,109,"7 Pivots Logistics SMC ltd-Tororo",TORORO,34698,HC00000109,"7 Pivots Logistics SMC Ltd-Tororo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
349,RT0336,110,"Atakulaba Enterprises Limited-Busia",BUSIA,34699,HC00000110,"Atakulaba Enterprises Ltd - Busia",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
457,RT0443,110,"Atakulaba Enterprises Limited-Busia",BUSIA,34699,HC00000110,"Atakulaba Enterprises Ltd - Busia",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
458,RT0444,110,"Atakulaba Enterprises Limited-Busia",BUSIA,34699,HC00000110,"Atakulaba Enterprises Ltd - Busia",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
459,RT0445,110,"Atakulaba Enterprises Limited-Busia",BUSIA,34699,HC00000110,"Atakulaba Enterprises Ltd - Busia",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
350,RT0337,111,"Atuwanguza Investments Ltd-Moroto",MOROTO,34700,HC00000111,"Atuwanguza Investments Ltd - Moroto",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
470,RT0456,111,"Atuwanguza Investments Ltd-Moroto",MOROTO,34700,HC00000111,"Atuwanguza Investments Ltd - Moroto",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
471,RT0457,111,"Atuwanguza Investments Ltd-Moroto",MOROTO,34700,HC00000111,"Atuwanguza Investments Ltd - Moroto",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
351,RT0338,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
466,RT0452,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
467,RT0453,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
468,RT0454,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
639,RT0625,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
640,RT0626,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
763,RT0749,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
796,RT0782,112,"Atuwanguza Investments Ltd-Soroti",SOROTI,34701,HC00000112,"Atuwanguza Investments LTD - Soroti",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
352,RT0339,113,"Atuwanguza Investments Ltd-Kotido",KOTIDO,34702,HC00000113,"Atuwanguza Investments LTD - Kotido",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
475,RT0461,113,"Atuwanguza Investments Ltd-Kotido",KOTIDO,34702,HC00000113,"Atuwanguza Investments LTD - Kotido",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
653,RT0639,113,"Atuwanguza Investments Ltd-Kotido",KOTIDO,34702,HC00000113,"Atuwanguza Investments LTD - Kotido",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
353,RT0340,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
480,RT0466,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
481,RT0467,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
482,RT0468,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
483,RT0469,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
484,RT0470,114,"Boron Agencies Ltd - Kapchurwa",KAPCHORWA,34703,HC00000114,"Boron Agencies Ltd - Kapchorwa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
217,RT0181,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
218,RT0182,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
219,RT0183,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
220,RT0184,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
221,RT0185,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
354,RT0341,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
492,RT0478,115,"Haithara Investment Ltd-Jinja",JINJA,34704,HC00000115,"Haithara Investment CO. Ltd - Jinja",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
355,RT0342,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
445,RT0431,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
446,RT0432,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
447,RT0433,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
448,RT0434,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
449,RT0435,116,"Hemcad Limited-Mbale 1","MBALE 1",34705,HC00000116,"Hemcad Ltd - Mbale 1",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
356,RT0343,117,"Hemcad Limited Mbale 2 - Afia","MBALE 2",34706,HC00000117,"Hemcad Ltd - Mbale 2",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
450,RT0436,117,"Hemcad Limited Mbale 2 - Afia","MBALE 2",34706,HC00000117,"Hemcad Ltd - Mbale 2",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
451,RT0437,117,"Hemcad Limited Mbale 2 - Afia","MBALE 2",34706,HC00000117,"Hemcad Ltd - Mbale 2",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
452,RT0438,117,"Hemcad Limited Mbale 2 - Afia","MBALE 2",34706,HC00000117,"Hemcad Ltd - Mbale 2",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
357,RT0344,118,"Hemcad Limited-Pallisa",PALLISA,34707,HC00000118,"Hemcad Ltd - Pallisa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
453,RT0439,118,"Hemcad Limited-Pallisa",PALLISA,34707,HC00000118,"Hemcad Ltd - Pallisa",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",43,"E2 Fred","43-E2 Fred"
358,RT0345,119,"Kapsum Agencies Ltd-Bukwo",BUKWO,34708,HC00000119,"Kapsum Agencies Ltd - Bukwo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
485,RT0471,119,"Kapsum Agencies Ltd-Bukwo",BUKWO,34708,HC00000119,"Kapsum Agencies Ltd - Bukwo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
505,RT0491,119,"Kapsum Agencies Ltd-Bukwo",BUKWO,34708,HC00000119,"Kapsum Agencies Ltd - Bukwo",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
226,RT0214,121,"Banamulesa Trading CO .ltd-Buwenge",BUGEMBE,50060,HC00000121,"Banamulesa Trading CO. Ltd - Buwenge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
227,RT0215,121,"Banamulesa Trading CO .ltd-Buwenge",BUGEMBE,50060,HC00000121,"Banamulesa Trading CO. Ltd - Buwenge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
228,RT0216,121,"Banamulesa Trading CO .ltd-Buwenge",BUGEMBE,50060,HC00000121,"Banamulesa Trading CO. Ltd - Buwenge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
360,RT0347,121,"Banamulesa Trading CO .ltd-Buwenge",BUGEMBE,50060,HC00000121,"Banamulesa Trading CO. Ltd - Buwenge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
229,RT0217,122,"Our Supermarket - Iganga",IGANGA,53073,HC00000122,"Our Supermarket - Iganga BLOCKED",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
